,Station_ID,Station Name,FSQ_ID,Venue Name,Latitude,Longitude,Distance,Address,Category name,Rating,Popularity,Price,Total Photos,Total Ratings,Total Tips
1,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,4aab378af964a520445920e3,Anza Club,49.263985,-123.105073,353,"3 8th Ave W (at Ontario St), Vancouver BC V5Y 1M8",Organization,6.9,0.8770719574046365,1.0,33.0,40.0,10.0
2,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,5c6f3cc2c03635002c74c211,Sing Sing Beer Bar,49.260518,-123.100723,631,"2718 Main St, Vancouver BC V5T 3E8",Beer Bar,7.8,0.9870775927401333,,20.0,14.0,1.0
3,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,49.263123,-123.117652,633,"602W Broadway W (at Ash St), Vancouver BC V5Z 1G1",Bar,8.3,0.9801208682303103,3.0,134.0,129.0,28.0
4,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,55416137498e0d288b76b9e7,Colony Bar Main Street,49.259107,-123.100846,686,"2904 Main St (E 13th), Vancouver BC V5T 3G3",Sports Bar,7.0,0.9289559083577855,2.0,28.0,28.0,3.0
5,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,57b9172e498ed37ee738ca56,City Side Winery,49.26826,-123.111115,710,"328 2nd Ave W (Crowe st), Vancouver BC V5Y 1C8",Wine Bar,,0.5391461495112804,2.0,,,
6,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,51a50c73498e7f0ed45f93ff,Brassneck Brewery,49.265755,-123.1006,730,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",Bar,8.4,0.9485824216396883,2.0,410.0,289.0,49.0
7,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,56170a0b498e26e1cc61f3b0,Uncle Abe's,49.258222,-123.100852,738,"3032 Main St (14th Ave), Vancouver BC V5T 3G5",Cocktail Bar,7.0,0.9390995122519966,3.0,5.0,21.0,7.0
8,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,5387d0f4498e6050302efedd,Main Street Brewing Co,49.26473,-123.099377,758,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",Brewery,7.6,0.9543149180933134,2.0,210.0,110.0,20.0
9,61901a235d4cfceb7f8f2c3888b98617,0172 10th & Columbia,4aa885a9f964a5208c5120e3,The Five Point,49.257017,-123.100911,808,"3124 Main St (btwn E 15th & 16th), Vancouver BC V5T 3G7",Burger Joint,5.8,0.9291890946542042,1.0,54.0,54.0,20.0
0,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,4f9c6b9de4b08ea0397d407a,Tap & Barrel,49.271708,-123.105812,184,"75 Athletes Way (at Salt St), Vancouver BC V5Y 0B1",Gastropub,7.3,0.977264336099182,2.0,748.0,329.0,76.0
1,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,5b3edf948d0a53002c0de71b,Brewhall,49.269375,-123.103342,245,"97 2nd Ave E, Vancouver BC V5T 1B3",Beer Bar,6.7,0.9870970249315015,,105.0,42.0,7.0
2,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,57b9172e498ed37ee738ca56,City Side Winery,49.26826,-123.111115,395,"328 2nd Ave W (Crowe st), Vancouver BC V5Y 1C8",Wine Bar,,0.5391461495112804,2.0,,,
3,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,51a50c73498e7f0ed45f93ff,Brassneck Brewery,49.265755,-123.1006,656,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",Bar,8.4,0.9485824216396883,2.0,410.0,289.0,49.0
4,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,4aab378af964a520445920e3,Anza Club,49.263985,-123.105073,706,"3 8th Ave W (at Ontario St), Vancouver BC V5Y 1M8",Organization,6.9,0.8770719574046365,1.0,33.0,40.0,10.0
5,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,4abeea4bf964a520889020e3,Ivanhoe Pub,49.275063,-123.099688,707,"1038 Main St (at Milross Ave), Vancouver BC V6A 2W1",Bar,5.5,0.973222440294592,2.0,24.0,20.0,9.0
6,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,51b201d27dd249ae714ba728,33 Acres Brewing Co,49.263877,-123.105307,713,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",Bar,9.2,0.9594644488058919,2.0,590.0,388.0,75.0
7,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,5387d0f4498e6050302efedd,Main Street Brewing Co,49.26473,-123.099377,809,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",Brewery,7.6,0.9543149180933134,2.0,210.0,110.0,20.0
8,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,5a10516a50a6f01f4a845507,D6 Bar & Lounge,49.275442,-123.113025,817,"39 Smithe St, Vancouver BC V6B 0R3",Cocktail Bar,,0.9731835759118556,3.0,,,
9,175a074bf65455d1633639511dc129c8,0174 1st & Manitoba,53eee0b9498e381a6c7eaa98,Mahony & Sons,49.269024,-123.118642,887,"610 Stamp's Landng, Vancouver BC V5Z 3Z1",Pub,7.3,0.9943384440651777,,94.0,84.0,20.0
0,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,51b201d27dd249ae714ba728,33 Acres Brewing Co,49.263877,-123.105307,205,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",Bar,9.2,0.9594644488058919,2.0,590.0,388.0,75.0
1,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,4aab378af964a520445920e3,Anza Club,49.263985,-123.105073,211,"3 8th Ave W (at Ontario St), Vancouver BC V5Y 1M8",Organization,6.9,0.8770719574046365,1.0,33.0,40.0,10.0
2,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,5c6f3cc2c03635002c74c211,Sing Sing Beer Bar,49.260518,-123.100723,330,"2718 Main St, Vancouver BC V5T 3E8",Beer Bar,7.8,0.9870775927401333,,20.0,14.0,1.0
3,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,55416137498e0d288b76b9e7,Colony Bar Main Street,49.259107,-123.100846,430,"2904 Main St (E 13th), Vancouver BC V5T 3G3",Sports Bar,7.0,0.9289559083577855,2.0,28.0,28.0,3.0
4,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,5387d0f4498e6050302efedd,Main Street Brewing Co,49.26473,-123.099377,481,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",Brewery,7.6,0.9543149180933134,2.0,210.0,110.0,20.0
5,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,51a50c73498e7f0ed45f93ff,Brassneck Brewery,49.265755,-123.1006,504,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",Bar,8.4,0.9485824216396883,2.0,410.0,289.0,49.0
6,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,56170a0b498e26e1cc61f3b0,Uncle Abe's,49.258222,-123.100852,508,"3032 Main St (14th Ave), Vancouver BC V5T 3G5",Cocktail Bar,7.0,0.9390995122519966,3.0,5.0,21.0,7.0
7,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,5435001d498ef9b3e24d2e0a,12 Kings Pub,49.260357,-123.096734,605,"395 Kingsway (12th Ave), Vancouver BC V5T 3J7",Pub,7.3,0.9081051670196848,1.0,95.0,36.0,8.0
8,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,4aa885a9f964a5208c5120e3,The Five Point,49.257017,-123.100911,610,"3124 Main St (btwn E 15th & 16th), Vancouver BC V5T 3G7",Burger Joint,5.8,0.9291890946542042,1.0,54.0,54.0,20.0
9,35eb539fb9298bb7e4f6759ca0256505,0176 10th & Ontario,4f8f7bd8e4b06b50aef2fd3f,El Camino's,49.256038,-123.10099,701,"3250 Main St (btwn E 16th & 17th Ave.), Vancouver BC V5V 3M5",Latin American Restaurant,7.7,0.9396436136103068,2.0,115.0,99.0,28.0
0,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,5b3edf948d0a53002c0de71b,Brewhall,49.269375,-123.103342,123,"97 2nd Ave E, Vancouver BC V5T 1B3",Beer Bar,6.7,0.9870970249315015,,105.0,42.0,7.0
1,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,4f9c6b9de4b08ea0397d407a,Tap & Barrel,49.271708,-123.105812,295,"75 Athletes Way (at Salt St), Vancouver BC V5Y 0B1",Gastropub,7.3,0.977264336099182,2.0,748.0,329.0,76.0
2,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,51a50c73498e7f0ed45f93ff,Brassneck Brewery,49.265755,-123.1006,531,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",Bar,8.4,0.9485824216396883,2.0,410.0,289.0,49.0
3,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,4abeea4bf964a520889020e3,Ivanhoe Pub,49.275063,-123.099688,555,"1038 Main St (at Milross Ave), Vancouver BC V6A 2W1",Bar,5.5,0.973222440294592,2.0,24.0,20.0,9.0
4,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,57b9172e498ed37ee738ca56,City Side Winery,49.26826,-123.111115,649,"328 2nd Ave W (Crowe st), Vancouver BC V5Y 1C8",Wine Bar,,0.5391461495112804,2.0,,,
5,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,5387d0f4498e6050302efedd,Main Street Brewing Co,49.26473,-123.099377,678,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",Brewery,7.6,0.9543149180933134,2.0,210.0,110.0,20.0
6,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,4aab378af964a520445920e3,Anza Club,49.263985,-123.105073,727,"3 8th Ave W (at Ontario St), Vancouver BC V5Y 1M8",Organization,6.9,0.8770719574046365,1.0,33.0,40.0,10.0
7,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,51b201d27dd249ae714ba728,33 Acres Brewing Co,49.263877,-123.105307,743,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",Bar,9.2,0.9594644488058919,2.0,590.0,388.0,75.0
8,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,4ccbaf08c0378cfa0aed8048,London Pub,49.278471,-123.099573,929,"700 Main St (Georiga Street), Vancouver BC V6A 2V7",Arts and Entertainment,5.7,0.932958939779639,1.0,109.0,80.0,34.0
9,7b8dfa12900bcb02b47a14e4e5010ba3,0177 Quebec & 1st,5854dbc0debdf67a4d35459f,The Sportsbar LIVE at Rogers Arena,49.277974,-123.109833,1002,"99 Georgia St W, Vancouver BC V6B 0N9",Arts and Entertainment,,0.901517654145858,1.0,,,
0,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,55416137498e0d288b76b9e7,Colony Bar Main Street,49.259107,-123.100846,625,"2904 Main St (E 13th), Vancouver BC V5T 3G3",Sports Bar,7.0,0.9289559083577855,2.0,28.0,28.0,3.0
1,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,56170a0b498e26e1cc61f3b0,Uncle Abe's,49.258222,-123.100852,627,"3032 Main St (14th Ave), Vancouver BC V5T 3G5",Cocktail Bar,7.0,0.9390995122519966,3.0,5.0,21.0,7.0
2,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,51b201d27dd249ae714ba728,33 Acres Brewing Co,49.263877,-123.105307,631,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",Bar,9.2,0.9594644488058919,2.0,590.0,388.0,75.0
3,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,4aa885a9f964a5208c5120e3,The Five Point,49.257017,-123.100911,639,"3124 Main St (btwn E 15th & 16th), Vancouver BC V5T 3G7",Burger Joint,5.8,0.9291890946542042,1.0,54.0,54.0,20.0
4,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,4aab378af964a520445920e3,Anza Club,49.263985,-123.105073,652,"3 8th Ave W (at Ontario St), Vancouver BC V5Y 1M8",Organization,6.9,0.8770719574046365,1.0,33.0,40.0,10.0
5,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,5c6f3cc2c03635002c74c211,Sing Sing Beer Bar,49.260518,-123.100723,661,"2718 Main St, Vancouver BC V5T 3E8",Beer Bar,7.8,0.9870775927401333,,20.0,14.0,1.0
6,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,4f8f7bd8e4b06b50aef2fd3f,El Camino's,49.256038,-123.10099,684,"3250 Main St (btwn E 16th & 17th Ave.), Vancouver BC V5V 3M5",Latin American Restaurant,7.7,0.9396436136103068,2.0,115.0,99.0,28.0
7,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,49.263123,-123.117652,750,"602W Broadway W (at Ash St), Vancouver BC V5Z 1G1",Bar,8.3,0.9801208682303103,3.0,134.0,129.0,28.0
8,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,5435001d498ef9b3e24d2e0a,12 Kings Pub,49.260357,-123.096734,932,"395 Kingsway (12th Ave), Vancouver BC V5T 3J7",Pub,7.3,0.9081051670196848,1.0,95.0,36.0,8.0
9,b30ed0719dd281867a4d39779c78b58a,0180 Columbia & 14th,4b16d555f964a5201bbe23e3,Stages Restaurant & Lounge,49.263464,-123.120358,940,"711 Broadway W, Vancouver BC V5Z 3Y2",Lounge,,0.17665805172849341,3.0,,,
0,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4aa748faf964a5209a4c20e3,Pumpjack Pub,49.281452,-123.132519,78,"1167 Davie St (at Bute St), Vancouver BC V6E 1N2",Gay Bar,7.0,0.9744661005421581,1.0,111.0,89.0,15.0
1,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4aa8712bf964a520505120e3,Score on Davie,49.282306,-123.13462,124,"1262 Davie St (btwn Jervis & Bute), Vancouver BC V6E 1N3",Arts and Entertainment,8.7,0.9752628203882552,2.0,253.0,226.0,42.0
2,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4b4059c4f964a520d0b725e3,The Junction,49.280803,-123.132139,156,"1138 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",Night Club,6.0,0.972775499893123,2.0,111.0,65.0,22.0
3,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4c53d403a724e21e5d4b65f5,F212,49.279635,-123.130336,314,"1048 Davie St (btwn Burrard St & Thurlow St), Vancouver BC V6E 1M3",Spa,,0.9185402537844193,2.0,,,
4,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4aa74216f964a520814c20e3,The Fountainhead Pub,49.27964,-123.129688,361,"1025 Davie St (btwn Burrard & Thurlow St), Vancouver BC V6E 1M5",Gay Bar,7.5,0.9827636462563883,2.0,232.0,152.0,44.0
5,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4c22e99a9a67a5939a53dd87,Cafe One,49.280206,-123.127059,547,"1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9",Cocktail Bar,6.8,0.9557140358718252,3.0,16.0,15.0,5.0
6,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4aa908adf964a520e25120e3,Cactus Club Cafe Robson,49.285116,-123.125856,614,"1136 Robson St (Thurlow St), Vancouver BC V6E 1B2",Restaurant,7.5,0.8864188414527506,2.0,150.0,139.0,34.0
7,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4ab5916ff964a5206c7520e3,Relish the Restaurant,49.280314,-123.12504,619,"888 Nelson St (Howe), Vancouver BC V6Z 2H1",Pub,6.5,0.9156837216532908,1.0,52.0,79.0,32.0
8,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4b6e41aaf964a5209ab42ce3,Coco Rico Cafe,49.28683,-123.128517,626,"1290 Robson St (at Jervis St.), Vancouver BC V6E 1C1",Sports Bar,6.6,0.955422553001302,1.0,36.0,32.0,15.0
9,e1a4d91fdae7e18483373f648141e53e,0187 Bute & Davie,4ab42463f964a5200e7020e3,Fantacity Restaurant,49.285219,-123.125378,629,"1133 Robson St (at Alberni St.), Vancouver BC V6E 1B5",Karaoke Bar,5.7,0.8911797283379647,2.0,33.0,37.0,12.0
0,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,4b16d555f964a5201bbe23e3,Stages Restaurant & Lounge,49.263464,-123.120358,301,"711 Broadway W, Vancouver BC V5Z 3Y2",Lounge,,0.17665805172849341,3.0,,,
1,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,49.263123,-123.117652,496,"602W Broadway W (at Ash St), Vancouver BC V5Z 1G1",Bar,8.3,0.9801208682303103,3.0,134.0,129.0,28.0
2,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,4aada5a2f964a520236120e3,The Wicklow Pub,49.268627,-123.118608,540,"610 Stamp's Landng, Vancouver BC V5Z 3Z1",Pub,7.4,0.99458214927896,1.0,96.0,83.0,25.0
3,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,53eee0b9498e381a6c7eaa98,Mahony & Sons,49.269024,-123.118642,597,"610 Stamp's Landng, Vancouver BC V5Z 3Z1",Pub,7.3,0.9943384440651777,,94.0,84.0,20.0
4,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,4b897aedf964a520593a32e3,Osake Artisan Sake Maker,49.270271,-123.133916,922,"1339 Railspur Alley, Vancouver BC V6H 4G9",Brewery,7.8,0.9520024873204951,2.0,90.0,61.0,11.0
5,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,50f79659e4b0c8265c3c52b7,TWB - the Wine Bar,49.273302,-123.119575,957,"1167 Marinaside Cres (at Davie St), Vancouver BC V6Z 2Y3",Wine Bar,7.7,0.8589611550494549,2.0,34.0,28.0,6.0
6,ace20c241ee38643c9060f290b215b9d,0191 7th & Laurel,57b9172e498ed37ee738ca56,City Side Winery,49.26826,-123.111115,990,"328 2nd Ave W (Crowe st), Vancouver BC V5Y 1C8",Wine Bar,,0.5391461495112804,2.0,,,
0,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,4b897aedf964a520593a32e3,Osake Artisan Sake Maker,49.270271,-123.133916,587,"1339 Railspur Alley, Vancouver BC V6H 4G9",Brewery,7.8,0.9520024873204951,2.0,90.0,61.0,11.0
1,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,4aa74c7bf964a520a34c20e3,Granville Island Brewing,49.270534,-123.135641,684,"1441 Cartwright St (at Old Bridge St), Vancouver BC V6H 3R7",Bar,8.3,0.9876411262898117,2.0,807.0,391.0,81.0
2,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,56bd5bed498e9919a8f6c8b4,Storm Crow Alehouse,49.263841,-123.141719,787,"1619 Broadway W (Fir St), Vancouver BC V6J 1W9",Arts and Entertainment,6.6,0.8739628067857212,2.0,68.0,61.0,12.0
3,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,4b16d555f964a5201bbe23e3,Stages Restaurant & Lounge,49.263464,-123.120358,788,"711 Broadway W, Vancouver BC V5Z 3Y2",Lounge,,0.17665805172849341,3.0,,,
4,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,52a2824611d291de6b8ad536,Stable House Bistro,49.259717,-123.139177,851,"1520 13th Ave W (at Granville St), Vancouver BC V6J 2G4",Arts and Entertainment,8.0,0.9512640640485027,2.0,44.0,22.0,3.0
5,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,4aa7fa99f964a520724e20e3,Bridges Restaurant,49.272716,-123.136396,944,"1696 Duranleau St, Vancouver BC V6H 3S4",Bar,7.0,0.9823555702376557,2.0,291.0,173.0,48.0
6,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,4aada5a2f964a520236120e3,The Wicklow Pub,49.268627,-123.118608,964,"610 Stamp's Landng, Vancouver BC V5Z 3Z1",Pub,7.4,0.99458214927896,1.0,96.0,83.0,25.0
7,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,49.263123,-123.117652,993,"602W Broadway W (at Ash St), Vancouver BC V5Z 1G1",Bar,8.3,0.9801208682303103,3.0,134.0,129.0,28.0
8,3aed670ccdcd94b966c0f505f8b028c7,0192 7th &  Alder,53eee0b9498e381a6c7eaa98,Mahony & Sons,49.269024,-123.118642,1003,"610 Stamp's Landng, Vancouver BC V5Z 3Z1",Pub,7.3,0.9943384440651777,,94.0,84.0,20.0
0,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,4abeea4bf964a520889020e3,Ivanhoe Pub,49.275063,-123.099688,215,"1038 Main St (at Milross Ave), Vancouver BC V6A 2W1",Bar,5.5,0.973222440294592,2.0,24.0,20.0,9.0
1,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,4f9c6b9de4b08ea0397d407a,Tap & Barrel,49.271708,-123.105812,344,"75 Athletes Way (at Salt St), Vancouver BC V5Y 0B1",Gastropub,7.3,0.977264336099182,2.0,748.0,329.0,76.0
2,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,5b3edf948d0a53002c0de71b,Brewhall,49.269375,-123.103342,494,"97 2nd Ave E, Vancouver BC V5T 1B3",Beer Bar,6.7,0.9870970249315015,,105.0,42.0,7.0
3,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,4ccbaf08c0378cfa0aed8048,London Pub,49.278471,-123.099573,559,"700 Main St (Georiga Street), Vancouver BC V6A 2V7",Arts and Entertainment,5.7,0.932958939779639,1.0,109.0,80.0,34.0
4,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,5854dbc0debdf67a4d35459f,The Sportsbar LIVE at Rogers Arena,49.277974,-123.109833,739,"99 Georgia St W, Vancouver BC V6B 0N9",Arts and Entertainment,,0.901517654145858,1.0,,,
5,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,5a10516a50a6f01f4a845507,D6 Bar & Lounge,49.275442,-123.113025,867,"39 Smithe St, Vancouver BC V6B 0R3",Cocktail Bar,,0.9731835759118556,3.0,,,
6,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,57b9172e498ed37ee738ca56,City Side Winery,49.26826,-123.111115,874,"328 2nd Ave W (Crowe st), Vancouver BC V5Y 1C8",Wine Bar,,0.5391461495112804,2.0,,,
7,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,51a50c73498e7f0ed45f93ff,Brassneck Brewery,49.265755,-123.1006,889,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",Bar,8.4,0.9485824216396883,2.0,410.0,289.0,49.0
8,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,4c3cc0cd7c1ee21e78028d71,Savoy Pub,49.281173,-123.09818,896,"258E Hastings St E, Vancouver BC V6A 1P1",Hotel,,0.7979440741532423,1.0,,,
9,ae69aeab748d02e5a7d89da28a1a8511,0193 Science World,54541059498ee281f01f31bd,Devil's Elbow Ale & Smoke House,49.280306,-123.109627,908,"562 Beatty St (btwn Pender & Dunsmuir), Vancouver BC V6B 2L3",Bar,7.0,0.9519441907463905,3.0,64.0,68.0,10.0
0,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,51a50c73498e7f0ed45f93ff,Brassneck Brewery,49.265755,-123.1006,379,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",Bar,8.4,0.9485824216396883,2.0,410.0,289.0,49.0
1,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,5b3edf948d0a53002c0de71b,Brewhall,49.269375,-123.103342,439,"97 2nd Ave E, Vancouver BC V5T 1B3",Beer Bar,6.7,0.9870970249315015,,105.0,42.0,7.0
2,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,5387d0f4498e6050302efedd,Main Street Brewing Co,49.26473,-123.099377,448,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",Brewery,7.6,0.9543149180933134,2.0,210.0,110.0,20.0
3,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,4f9c6b9de4b08ea0397d407a,Tap & Barrel,49.271708,-123.105812,725,"75 Athletes Way (at Salt St), Vancouver BC V5Y 0B1",Gastropub,7.3,0.977264336099182,2.0,748.0,329.0,76.0
4,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,4aab378af964a520445920e3,Anza Club,49.263985,-123.105073,743,"3 8th Ave W (at Ontario St), Vancouver BC V5Y 1M8",Organization,6.9,0.8770719574046365,1.0,33.0,40.0,10.0
5,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,4abeea4bf964a520889020e3,Ivanhoe Pub,49.275063,-123.099688,746,"1038 Main St (at Milross Ave), Vancouver BC V6A 2W1",Bar,5.5,0.973222440294592,2.0,24.0,20.0,9.0
6,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,51b201d27dd249ae714ba728,33 Acres Brewing Co,49.263877,-123.105307,767,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",Bar,9.2,0.9594644488058919,2.0,590.0,388.0,75.0
7,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,5c6f3cc2c03635002c74c211,Sing Sing Beer Bar,49.260518,-123.100723,923,"2718 Main St, Vancouver BC V5T 3E8",Beer Bar,7.8,0.9870775927401333,,20.0,14.0,1.0
8,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,5435001d498ef9b3e24d2e0a,12 Kings Pub,49.260357,-123.096734,935,"395 Kingsway (12th Ave), Vancouver BC V5T 3J7",Pub,7.3,0.9081051670196848,1.0,95.0,36.0,8.0
9,0c9ad3e3703e5869b82619ecdf54f43e,0197 1st & Scotia,57b9172e498ed37ee738ca56,City Side Winery,49.26826,-123.111115,995,"328 2nd Ave W (Crowe st), Vancouver BC V5Y 1C8",Wine Bar,,0.5391461495112804,2.0,,,
0,852212d6d52b5f00544fad01d21c7db2,0199 Georgia & Main,4ccbaf08c0378cfa0aed8048,London Pub,49.278471,-123.099573,20,"700 Main St (Georiga Street), Vancouver BC V6A 2V7",Arts and Entertainment,5.7,0.932958939779639,1.0,109.0,80.0,34.0
1,852212d6d52b5f00544fad01d21c7db2,0199 Georgia & Main,4c3cc0cd7c1ee21e78028d71,Savoy Pub,49.281173,-123.09818,338,"258E Hastings St E, Vancouver BC V6A 1P1",Hotel,,0.7979440741532423,1.0,,,
2,852212d6d52b5f00544fad01d21c7db2,0199 Georgia & Main,4db3baea4b226b343d7fe178,Empress Hotel,49.281467,-123.098692,351,"235E Hastings St E (in Empress Hotel), Vancouver BC V6A 1P2",Hotel,,0.8892559413925109,2.0,,,
3,852212d6d52b5f00544fad01d21c7db2,0199 Georgia & Main,4abeea4bf964a520889020e3,Ivanhoe Pub,49.275063,-123.099688,391,"1038 Main St (at Milross Ave), Vancouver BC V6A 2W1",Bar,5.5,0.973222440294592,2.0,24.0,20.0,9.0
4,852212d6d52b5f00544fad01d21c7db2,0199 Georgia & Main,4aab5a60f964a5207f5920e3,Blarney Stone,49.282976,-123.104094,563,"216 Carrall St (btw Water, Powell & Alexander St), Vancouver BC V6B 2J1",Pub,7.3,0.9562581372301354,2.0,195.0,146.0,34.0
